Ticker,Tahun,ROE,ROA,NPM,DER,DAR,PER,PBV,PS_Ratio,Label
ARNA,2023,24.419553380145132,16.992663353659673,18.19415204566828,0.0948623684364389,0.0660112110437647,9.648254678373371,2.3560607014377357,1.755418125936554,1
ARNA,2022,31.939590533101114,22.343657246114766,22.2763093820043,0.0279855830072704,0.019577592076489,10.537785534782325,3.365725551065833,2.3474297077402064,1
ARNA,2021,30.413870851122997,20.989422760946532,18.43148646453701,0.0128033094256354,0.0088359050246953,9.936723762553443,3.022142331975854,1.8314858953134705,1
ARTO,2024,1.5086177550122526,0.4502655529019106,8.261757534342562,0.0064263984512598,0.0019180377814133,269.5886393345679,4.067062078497237,22.27275972195526,0
ARTO,2023,0.8659064387386931,0.3397940630658382,4.596604476166095,0.0065465312526625,0.0025689524339025,599.3485876565048,5.189798011007095,27.549684008057177,0
ARTO,2022,0.1925637455215587,0.0937973669187597,1.1683382035506087,0.0072050763351342,0.0035095764618298,3056.3336580154587,5.885390567510638,35.70831375457042,0
ARTO,2021,1.0427840384607223,0.6986765073516811,14.335899743359,0.0077146914553749,0.0051689261462935,2802.6916906909696,29.2260215977904,401.79107089291074,0
ASII,2024,15.974010742851782,7.2000845800074,10.289798138522906,0.472277343841625,0.2128730771263942,5.419000168978466,0.8656316691477763,0.5576041785140994,1
ASII,2023,17.03534031413613,7.597355216039335,10.689431870232022,0.4697442609746274,0.2094947295158339,5.647068982415839,0.961997418928562,0.6036395915403459,1
ASII,2022,15.063859020932435,7.003196248702507,9.603854283145145,0.3680663259464354,0.1711142350416286,5.92582069645595,0.892657275547361,0.5691071847680861,1
ASII,2021,11.738243448239787,5.498337920726578,8.649806197400261,0.421300413244756,0.1973423066556678,8.30736808235885,0.9751390896486508,0.718571239228727,1
AUTO,2024,14.149750126545726,9.670181927566588,10.662014607231749,0.0455737174525257,0.0311458601699722,4.893215477748307,0.6923777632548462,0.5217153490008493,1
AUTO,2023,13.818289791122336,9.393927296238529,9.879503342392768,0.0335080411783813,0.0227793820673314,5.1971406914055445,0.7181559615907572,0.5134516883162654,1
AUTO,2022,11.11666237751727,7.16244428497606,7.139828913213707,0.0422932197724116,0.0272494405213554,4.16690535866141,0.463220800313064,0.2975099135839586,1
AUTO,2021,5.635794561594868,3.607379837598633,4.034857427861219,0.0475949869795987,0.0304647720076558,7.070737079915055,0.3984922158145245,0.28529416027349,0
AVIA,2024,17.291148527649728,15.04696466631558,22.276290943705533,0.0097016298451398,0.0084424745558144,14.778645231291158,2.555397497316978,3.292134009260482,1
AVIA,2023,16.563498204171783,14.705542327576811,23.40307276080744,0.003218763235212,0.002857709066913,17.33945553891585,2.872020406801492,4.057965396100332,1
AVIA,2022,14.634749082194071,12.977623863036388,20.92209774742832,0.0084389869871869,0.0074834217033499,24.51099274231355,3.5871222853923883,5.128213860411902,1
AVIA,2021,15.242075993161633,13.193348023130913,21.160597984289144,0.0074456643401444,0.006444872794691,34.708913265670695,5.290358936354087,7.34461360086418,0
BBCA,2024,20.87883617972408,3.7836372561441554,49.602997315631264,0.0115915389950284,0.0021006045748962,21.48235126758212,4.4852649287113495,10.655890122593236,1
BBCA,2023,20.06926613027064,3.454220570920956,48.403891189790414,0.0097641094108996,0.0016805491224704,22.65960378586609,4.547616187850345,10.96812996054825,1
BBCA,2022,18.43090169521746,3.098405766407359,45.50282144886458,0.0095265418514131,0.0016015001704446,23.26524040109592,4.287993587482005,10.586340799359782,1
BBCA,2021,15.501076345652082,2.5581305077985115,39.20971975334757,0.0112929347783244,0.001863664195623,26.22332067827514,4.064896958704599,10.282090547973326,1
BBNI,2024,13.211817428206077,1.899760303638846,34.62739507262838,0.4335764238666092,0.0623450394415052,7.232725049376602,0.9555744286077642,2.504504277364592,1
BBNI,2023,13.927486028969335,1.9241896547034367,33.9530259561881,0.3083392083130805,0.0425994406701539,8.730665907111792,1.2159622744489835,2.9643252615897318,1
BBNI,2022,13.483015570031789,1.77815094497083,29.8831378886359,0.3890860347051885,0.0513129794067539,7.835614056024276,1.0564770631813527,2.341527352783071,1
BBNI,2021,8.807710836861503,1.1295700914636324,19.095460306011493,0.3977153424969903,0.0510061426994914,9.89788728509997,0.8717772910300866,1.8900471376600232,0
BBRI,2024,18.970689364200133,3.0183334984818866,34.505387359106706,0.5093804440312082,0.0810450283684669,9.82309077708592,1.8635080372843629,3.3894955232701824,1
BBRI,2023,19.30215076294928,3.058506258880916,36.10620248539083,0.4812674833402789,0.0762588391350437,12.602163663346788,2.4324886296928088,4.550162729828338,1
BBRI,2022,17.0970049915232,2.742776696119792,33.27431151093045,0.4794113604899364,0.0769092778564916,11.505619809721102,1.9671163931736988,3.8284157767499214,1
BBRI,2021,10.759552471686469,1.851298131840514,21.01817825336557,0.430823271595046,0.0741278338440328,15.947110554911312,1.7158377278735335,3.3517921226925345,1
BBTN,2024,9.23289404553724,0.640382268263087,20.531785568036227,1.394558940072527,0.096724906932282,5.204547763344761,0.4805303805390002,1.068586586555972,0
BBTN,2023,11.486500674296977,0.7979464630378719,21.49450893535509,1.684224023030562,0.1170000020239328,4.707102045359008,0.5406813081800091,1.0117684697359743,1
BBTN,2022,11.752793990926984,0.7572014873955258,18.769966111315004,1.65187897004302,0.1064262007893247,4.019118187434977,0.4723586808211114,0.754387121755243,1
BBTN,2021,11.10041661358736,0.6389969055470285,15.918659401770151,2.023674749249614,0.1164930963961594,6.893134213670678,0.7651666154511744,1.0972945575811224,1
BFIN,2024,15.36975905262917,6.229387790199134,25.49464360456013,1.3513710646086186,0.547712841891383,8.403412698324658,1.2915842839305431,2.1424201180582214,1
BFIN,2023,17.30572734379622,6.85197863320806,26.73705083898905,1.4092532785744498,0.5579755858705409,9.770422156390287,1.6908426187227583,2.612322739137922,1
BFIN,2022,20.63568952714885,8.238532389551052,35.1325609153274,1.351025907916999,0.5393796357932832,7.630309370091473,1.5745669515730234,2.6807230874753203,1
BFIN,2021,15.226657596746673,7.235302405597841,29.36166722770733,0.979436280424734,0.4654020510319339,13.13514678289793,2.000043825461954,3.8566980882653943,1
BJBR,2024,8.406272015651373,0.6225944196311475,14.57221389459562,1.7527605942606108,0.1298148528746452,6.507273397422344,0.5470191025894408,0.9482537981785032,0
BJBR,2023,11.429364126721566,0.9444703210307408,19.1633737158246,1.6376002201045676,0.1353237842852612,5.877079423731162,0.671712807354864,1.1262466935454334,1
BJBR,2022,15.613281997686167,1.2714409543683949,22.792766060145677,1.5945909889339271,0.129852793864727,4.775691240110107,0.7456421406571866,1.0885121321131666,1
BJBR,2021,15.586067107310669,1.283094265704212,21.2010725236914,1.391914116609419,0.114586765800372,4.768529522035782,0.7432262113364175,1.010979402280441,1
BJTM,2024,10.243425183207444,1.0848949756931328,19.990436168128795,0.1334189590773838,0.0141305818880338,5.81383401244424,0.5955357373405931,1.162210777178627,1
BJTM,2023,12.09856515504932,1.4155391779634434,26.37795692374605,0.0522437984674434,0.0061125548846946,5.507726915213526,0.6663559293992966,1.4528258331725914,1
BJTM,2022,13.47931798228198,1.4974313599080948,28.558793678142514,0.0551696373038253,0.006128852002905,5.3098731228624345,0.7157346826863539,1.5164357097294254,1
BJTM,2021,13.959621976512802,1.5121322934815598,30.034922126753376,0.0649247484473498,0.0070327698657302,5.391641855841875,0.752652821402965,1.6193754327555476,1
BMRI,2024,19.655899898585403,2.2982122359043213,41.38213667116408,0.6064188707603505,0.0709038647965957,8.817256808776513,1.733111172134317,3.6487692632554167,1
BMRI,2023,21.107713000295217,2.5324056881803747,44.33397705299557,0.5146822738146433,0.0617491965044049,9.304240135097965,1.963912304574758,4.124939686449935,1
BMRI,2022,17.92531113430737,2.0662340608273646,35.60445571669856,0.4665040418665396,0.0537734900998985,9.34524447516451,1.6751641484349085,3.327323430777166,1
BMRI,2021,13.693203832989331,1.6242451468474768,28.16781383778914,0.4613543850146877,0.0547244187683518,9.370545021412132,1.283127830043997,2.639477677217588,1
BNGA,2024,12.87901454035512,1.894887384396852,36.03266147904372,0.2419729947932974,0.0356014486793103,5.971315664600466,0.769046612694397,2.1516239592705952,1
BNGA,2023,13.160927395826487,1.9362412450190956,34.50793218803922,0.1795226122072483,0.0264114431844272,5.698087889102842,0.7499212100352073,1.966292304786484,1
BNGA,2022,11.156384475179063,1.643589353575775,26.715924946079657,0.14836296955051,0.021857242170223,4.484650198109287,0.5003248184679516,1.1981157810210896,1
BNGA,2021,9.452770979135035,1.319341068878823,23.131611566471467,0.2241661629833348,0.03128729403576,4.302051151906767,0.4066630427949874,0.9951337618499846,0
BRIS,2024,15.55427061915157,1.7145515666748812,33.089197026269865,0.0979605907182813,0.0107982230990389,17.902283439828224,2.7845696132384385,5.923721839606045,1
BRIS,2023,14.72347036475092,1.6129394497983969,30.469834066008094,0.0285051640691589,0.0031227083364934,15.079727225798852,2.22025916917577,4.594767863307555,1
BRIS,2022,12.714831934114915,1.3934575280089845,23.956572750416463,0.0700435539003766,0.0076762884461812,14.677584349994785,1.8662301820897893,3.516246172810242,1
BRIS,2021,12.106072559398294,1.1414736666074847,19.161323626261535,0.067127785657386,0.0063294350211119,23.560095288044455,2.852202230634041,4.514426104797795,1
BRMS,2024,2.0322715027374523,2.113436070716985,15.03430803299383,0.0852714718171742,0.0886770316361734,2509512.305220701,51000.10343669,377287.8100927644,0
BRMS,2023,1.183029075710818,1.2598307254915826,29.845904282808057,0.0562899470606616,0.059944261979112,1802926.9620405613,21329.150174769587,538099.8553795652,0
BRMS,2022,1.1745639559810923,1.2641543246160225,117.27332646596724,0.0547849298185025,0.0589636737967124,1681993.542870927,19756.08989649129,1972529.7786675105,0
BRMS,2021,6.357811826066645,7.050051631407628,653.4333757348097,0.0421989672147583,0.0467935990864611,216676.01719706305,13775.85344560507,1415833.4135785056,0
BRPT,2024,3.269073502065309,0.5362796751104479,2.366322510101613,2.687149596401033,0.4408171647473493,1551189.6682974824,50709.53041308775,36706.15029529388,0
BRPT,2023,1.546796273142568,0.2573089597234037,0.9461088213525848,2.530376517789401,0.4209271516914941,4903617.432752479,75848.97169898463,46393.55709665437,0
BRPT,2022,0.1113326371087692,0.0190198063331738,0.0593949347837538,2.5130415519478464,0.4293221185317791,42159399.32540466,46937.17105818969,25040.54773454645,0
BRPT,2021,6.235481354702112,1.1807000794563598,3.4577596544110003,1.7698972229921053,0.3351333558620192,729452.5374843688,45484.87696623925,25222.715539211786,0
BSDE,2024,10.66798377524659,5.733848676516578,31.59526683125745,0.3538147995117988,0.1901690668690403,4.557796430821042,0.4862249837487569,1.4400479439434364,1
BSDE,2023,5.334321136001434,2.9111714767236245,16.859724646102823,0.3244534261055065,0.177068372061234,11.71728716098986,0.6250377255946645,1.975502351336049,0
BSDE,2022,7.233474249178451,3.7433372847894018,23.771693324704284,0.3560901604088013,0.1842773649683342,7.821636050739413,0.5657760295946939,1.859335334956285,0
BSDE,2021,4.287385109760036,2.193963483197331,17.61799970688056,0.3813190091065113,0.1951305889280146,16.437653956495954,0.7047455281246889,2.8959858258734976,0
BTPS,2024,11.39492961944498,4.879972852151826,21.769473842912863,0.0241902658064604,0.0103596813990338,6.478508286687751,0.73822145965798,1.4103371668814322,1
BTPS,2023,12.314776697161296,5.04073035188669,20.52331948902301,0.0061308383264926,0.0025094976218274,10.68983136988684,1.3164288625046627,2.1939082448796805,1
BTPS,2022,21.172546432431822,8.409153285118553,35.282924745986925,0.0199579890671633,0.0079267644949602,10.641712144125629,2.253121444920734,3.754707287496396,1
BTPS,2021,20.64928749630005,7.900217732493177,34.057670481887655,0.0113617207211016,0.0043468844883178,16.997940907128278,3.509953686364111,5.789102702855734,1
BUKA,2024,-6.528558581311779,-6.238086528614891,-34.67811017377901,0.0016411007593321,0.0015680840435734,,0.5353724536712962,2.843767839590897,0
BUKA,2023,-5.394877913645274,-5.226287793041647,-30.76325576824323,0.0015223455888448,0.0014747722367631,,0.8391922272864814,4.785332595097019,0
BUKA,2022,7.488951927312006,7.237833702782126,54.82115174754357,0.0024542323023921,0.0023719374146238,13.717049035994997,1.02726320815148,7.51984426730778,0
BUKA,2021,-7.128179685853126,-6.285646344722645,-89.50507522293918,0.0875519220822081,0.0772034998081854,,2.195643892411629,27.569629332312427,0
CMRY,2024,22.502115677578143,18.54756554023642,16.833531693755734,0.000188537455861,0.0001554036460161,24.2994447878902,5.467889175180285,4.090454739776172,0
CMRY,2023,20.900060139335416,17.620834366299757,15.974905151352583,0.0,0.0,24.183770207713287,5.054422517370758,3.863334352703261,0
CMRY,2022,20.168972888266797,17.041462733866915,16.62707961371816,0.0065712101387536,0.0055522427104418,30.22758861804565,6.096594153150449,5.025965224829661,0
CMRY,2021,16.823795495273576,14.101109269298451,19.293335016403837,0.0088826880941831,0.0074451544216857,30.199486927327808,5.080699921275507,5.826488186124433,0
CPIN,2024,12.264421709760525,8.676885326353673,5.502425146261021,0.2818680899977436,0.1994172372695193,20.687633127874165,2.537218568570609,1.1383215273943734,1
CPIN,2023,8.58337531698754,5.659113319730149,3.762966834020792,0.3545403447893025,0.2337523309283685,34.10653510203116,2.9274919154274337,1.283417604123092,0
CPIN,2022,11.129948138902709,7.348864277585984,5.149408245940778,0.3551152425119837,0.2344749218552861,30.325288688384184,3.375188903989689,1.561572916325001,0
CPIN,2021,14.40588625839497,10.215414405401608,7.004030252552654,0.2499452164622104,0.1772396310099536,25.410567879168077,3.6606175062852,1.7797638616023592,1
CTRA,2024,9.726231767215008,4.521832879786449,19.00581583213148,0.3639458176807268,0.1692024418333085,8.491214926945286,0.8258752436470552,1.6138246709256787,0
CTRA,2023,9.209249581799549,4.184694554928498,19.968421958950493,0.4036475789270572,0.1834179658877328,11.276058964854084,1.0384404130642957,2.251651034442129,0
CTRA,2022,10.045330668246963,4.430852089502402,20.40587285860026,0.4809619877295491,0.2121454732235907,8.487625239726864,0.8526100212121526,1.7319740151331298,1
CTRA,2021,10.225505967882206,4.267019431863222,17.835470152012647,0.5630353635845253,0.2349500205454302,10.012153500735014,1.023793353731186,1.7857146491972826,1
DSNG,2024,11.749830436309615,6.561369772006366,11.290326724787088,0.5896130862545682,0.3292532179336859,8.32452242018113,0.9781172690038602,0.9398657795166032,1
DSNG,2023,9.635357597239716,5.190966554042402,8.8412589910524,0.6398513339228301,0.3447144374697974,6.451733922835768,0.621647634687648,0.5704145055314951,0
DSNG,2022,15.020799245646174,7.858416384882975,12.5272598576389,0.6779031881057838,0.3546579268955356,4.870335663359554,0.7315633425823485,0.6101196044883127,1
DSNG,2021,10.537934596527675,5.302979253450952,10.206379539883176,0.7693748870526179,0.3871706572852125,6.227745133010024,0.6562757089550318,0.6356273050516055,1
ELSA,2024,14.559061193231498,6.714789759415899,5.32865905528502,0.2360322015095426,0.1088604950932886,4.1246863915691385,0.6005156157774431,0.2197904749064578,1
ELSA,2023,11.397242710353202,5.240118140095456,4.004404192769869,0.2816225240571936,0.1294817820832242,5.102152976004776,0.5815047581287731,0.2043108276926678,1
ELSA,2022,9.186089597570234,4.2786463558707934,3.072277946218376,0.3413748823082764,0.1590037175949676,4.801379640143408,0.4410590356630689,0.1475117277983451,0
ELSA,2021,2.879366613487267,1.503001372383725,1.3364365273150345,0.2997366626726951,0.1564596231826005,14.409987537453492,0.4149163701611117,0.1925803370320727,0
EMTK,2024,4.144508370882509,3.1950160113583883,12.018843393919877,0.0360044476933052,0.0277559547637566,20.622787470990144,0.8547131530444958,2.478620529599235,0
EMTK,2023,-0.4059081682725659,-0.3282021391309416,-1.5232509206648892,0.0297187812155261,0.0240294931949989,,0.930106840798283,3.4904104235993816,0
EMTK,2022,15.200606217071346,12.24225155363719,55.23472813910948,0.0330847773868244,0.0266457904100372,10.557830663645554,1.604854264245971,5.831589064452159,1
EMTK,2021,19.90418910433389,14.82677984241374,44.07194292749773,0.0276930627663794,0.0206287702878511,24.31379955739149,4.8394646423519,10.715563864439774,1
ENRG,2024,10.325355977491467,4.761992967561522,16.129784125855934,0.5478022182530063,0.2526431356576998,79670.58627829829,8226.271642588768,12850.693578493312,0
ENRG,2023,10.436702652522516,4.999849202611016,16.264216164970776,0.4213255009207395,0.2018419073488787,89222.64889547855,9311.90256392526,14511.364484473545,0
ENRG,2022,11.352242207998431,5.589092143419663,14.77015918629197,0.2966517516275672,0.146051673667175,106346.59202456272,12072.722706580302,15707.560931224392,0
ENRG,2021,7.708096734981439,3.781676889316866,9.90864623921786,0.3659457153124295,0.1795369858373833,63535.595465374936,4897.38515961758,6295.517390644546,0
ERAA,2024,12.693812277431071,4.742023862519952,1.5817275884023534,0.7996479675679458,0.2987242650944717,6.178561196132626,0.7842949596832753,0.0977280070055522,1
ERAA,2023,11.279592981690897,4.039866899009242,1.373558357832907,0.8996386177576423,0.3222120052424712,7.458519120702842,0.8412905992768712,0.1024471127529793,1
ERAA,2022,15.02247143647278,5.937741937898789,2.0473874513152737,0.7168481038764865,0.2833394669772153,5.323795327923173,0.7997656324735313,0.1089987174776078,1
ERAA,2021,16.4910500693269,8.902177113189605,2.329068435286788,0.3533031978246376,0.190719670880216,7.900482504147519,1.3028725254773788,0.184007644239455,1
ESSA,2024,10.84532725132184,6.513343570394267,14.99044579479454,0.2221711597445038,0.1334286242651212,315234.8205585416,34188.247899691014,47255.10490214602,0
ESSA,2023,9.126784078130171,4.9773582420856295,10.034348603268551,0.424897669040999,0.2317210418193072,286865.54995249625,26181.59933870498,28785.08930491696,0
ESSA,2022,39.40033103286822,16.701778122335163,18.98056496775802,0.7660998484977614,0.3247492940729422,95079.04349779992,37461.457881017945,18046.53962182282,0
ESSA,2021,6.544069648743866,1.7260981625934515,4.603651305411667,2.2182943504088497,0.5851089624431373,519149.292135742,33973.491258323724,23899.82316444251,0
EXCL,2024,6.980013961417004,2.110755731428111,5.289137925173989,1.768508086908286,0.5347967212032365,15.40109835507653,1.0749988153959062,0.8145853339917002,0
EXCL,2023,4.774686452576224,1.433344424101866,3.888805407700006,1.7442348424079783,0.5236132907409506,20.495014136620547,0.9785726634348032,0.7970112180537805,0
EXCL,2022,4.302329792804272,1.2629395724350263,3.782740467244624,1.7156683085546256,0.5036307081038495,25.59821645634209,1.1013196930277318,0.9683140927869248,0
EXCL,2021,6.410589611247492,1.7701015879943396,4.813503002349178,1.7745577436519802,0.4899935373362263,23.58725245283144,1.5120819553199316,1.1353731049887217,0
GGRM,2024,1.5840764050680431,1.15471316237732,0.9941718089809564,0.1514199740001541,0.1103776537958717,23.71750587211366,0.3757034143907801,0.2357927571739569,0
GGRM,2023,8.748392202708086,5.75929324068862,4.47614951643463,0.2200987000723529,0.1448966765823166,7.130449054637311,0.6237996491139629,0.3191695608787656,0
GGRM,2022,4.804590619345164,3.1387272577999816,2.2294505800372035,0.1752020023127461,0.1144553914887135,11.0467643435229,0.5307518033900676,0.2462821517320142,0
GGRM,2021,9.454350517728583,6.230594470128501,4.488515515209463,0.1704049311121024,0.1123000484780813,8.994310244097008,0.8503536171289007,0.4037110107923684,0
GOTO,2024,-15.626076866275184,-11.93051712506912,-32.43220185747715,0.1460790851805012,0.111531451065736,,2.548106454552697,5.288640494707402,0
GOTO,2023,-238.320583839844,-167.0983626230506,-611.3805952483691,0.1142956686434961,0.0801383530432671,,2.4555216025644957,6.299322680536839,0
GOTO,2022,-31.67692403469688,-28.42417465104908,-348.6701799347917,0.0195463861480499,0.0175392627472433,,0.8070463993203005,8.88321773157378,0
HEAL,2024,12.038292201419727,5.06672540670544,7.955521447349084,0.7274871366136887,0.3061877462732849,43.40053231412554,5.224682896946025,3.4527386565139278,0
HEAL,2023,11.303506380523936,4.968344195402044,7.561197244023426,0.5843442872509962,0.2568427397610106,48.55200416181459,5.488078888302957,3.671112800601264,0
HEAL,2022,8.678037586345596,3.933301587238861,6.091545775948068,0.504922948689035,0.2288552239779173,75.82568432999068,6.580181386260354,4.618956270887264,0
HEAL,2021,30.109715897135757,13.151487701849575,16.970039601200472,0.503816717737625,0.2200598434720833,15.363177114571467,4.625808981971248,2.6071372403453466,1
HRUM,2024,6.0431976162619945,2.1000860374583894,4.173597686468833,0.3477944719644767,0.1208628876395402,254870.3889150784,15402.32126747369,10637.264655253828,0
HRUM,2023,17.05164035351536,9.248900546143696,16.319950353549224,0.2350896108532852,0.1275138570328456,122103.13044583032,20820.5866640067,19927.17026888896,0
HRUM,2022,41.092447116678215,23.5965142468037,33.36366609933633,0.0030799439000496,0.0017685960612304,71710.49535858736,29467.597382335494,23925.250229619167,0
HRUM,2021,15.791832560658852,8.478955939582766,22.060449750122643,0.2138003231739184,0.1147937399346753,339952.0318110713,53684.65565016211,74994.94715220234,0
ICBP,2024,15.656302125979185,5.61672339626568,9.751574675316624,1.0090070684331616,0.3619828975363197,18.29724138325228,2.864671391681669,1.7842691570107825,1
ICBP,2023,17.154706769436956,5.861275579523724,10.293892196956673,1.07951287269508,0.3688388570874329,17.65408344410157,3.028506247667341,1.817292318096591,1
ICBP,2022,12.561758062917736,3.978444712316328,7.079541444150421,1.25980084456346,0.3989925600796825,24.18419806772549,3.0379604507245013,1.7121303251400508,1
ICBP,2021,18.77216485772954,5.422543012236777,11.265863460065203,1.2247714872396598,0.3537885012225236,14.698041418233425,2.7591405658881474,1.655861277482009,1
INCO,2024,2.1136382930763444,1.818368986516096,6.077623033960867,0.0029373062409798,0.0025269728458241,639965.7610998447,13526.561389183791,38894.70650606713,0
INCO,2023,10.697213571104648,9.375737995809294,22.26261763925396,0.0033616204406487,0.0029463441375065,158892.84755608067,16997.10725228368,35373.707107532915,0
INCO,2022,8.510427770015754,7.539211983224209,16.99102634104652,0.0024350573516734,0.0021571669558439,356926.3354475761,30375.9579704301,60645.44767402971,0
INCO,2021,7.695556779894275,6.704752615224351,17.394200848953076,0.0022052021605504,0.001921282030129,274809.5878028141,21148.12786595897,47800.93165460154,0
INDF,2024,13.271612598210044,4.284105928100046,7.463400425913119,1.0907937622278785,0.3521106413040769,7.4093329667813315,0.9833379674626812,0.552988188200079,1
INDF,2023,13.76348083514519,4.366315560226644,7.29342491891332,1.0929104926623687,0.3467140432862984,6.424962264017477,0.8842984498733558,0.468599798794628,1
INDF,2022,11.81025438083572,3.524346115711457,5.737686902004535,1.230392593128023,0.3671664653919204,8.440315220866541,0.9968226981287346,0.4842788609155546,1
